"","S.No","ApparentPower","Type","solar","SolarPercent","WindPercent","Net","peak","dsm"
"19191",53,0.981171329,"Appartment4",FALSE,0,0.356179278576747,0.631698432876592,TRUE,0.0186645853798836
"19192",54,0.342762236,"Appartment4",FALSE,0,0.354172154329717,0.221365396453009,FALSE,0
"19193",55,0.089310579,"Appartment4",FALSE,0,0.210571037605405,0.0705043577108305,FALSE,0
"19194",56,0.974407638,"Appartment4",FALSE,0,0.223838634556159,0.756297562808988,TRUE,0.0536905344808474
"19195",57,0.43712944,"Appartment4",FALSE,0,0.270415914943442,0.318922682533686,FALSE,0
"19196",58,0.479262172,"Appartment4",FALSE,0,0.337935907766223,0.317302274847168,TRUE,0.0693701900541782
"19197",59,0.24598262,"Appartment4",FALSE,0,0.873300700448453,0.0311658256558543,FALSE,0
"19198",60,0.29509279,"Appartment4",TRUE,0,0.870988827897236,0.0380702667169749,TRUE,0.0476233139168471
"19199",61,0.196052153,"Appartment4",TRUE,0,0.049223073059693,0.186401863549371,TRUE,0.0113464826019481
"19200",62,0.501487877,"Appartment4",TRUE,0,0.847453292459249,0.0765003245079509,TRUE,0.090028372569941
"19201",63,0.946979018,"Appartment4",TRUE,0,0.100067987339571,0.852216733615936,TRUE,0.0918768330011517
"19202",64,0.076860924,"Appartment4",TRUE,0,0.726361262146384,0.0210321262336227,FALSE,0
"19203",65,0.706798746,"Appartment4",TRUE,0,0.455206736689433,0.385059195337156,TRUE,0.0406282393727452
"19204",66,0.279753645,"Appartment4",TRUE,0,0.883797546848655,0.0325080598270306,FALSE,0
"19205",67,0.14149994,"Appartment4",TRUE,0,0.87493578158319,0.0176965794021255,TRUE,0.0819446360692382
"19206",68,0.465939725,"Appartment4",TRUE,0,0.201603039167821,0.372004860370981,TRUE,0.0579066255129874
"19207",69,0.359749574,"Appartment4",TRUE,0,0.503370490157977,0.178662254601497,TRUE,0.029775508493185
"19208",70,0.808948242,"Appartment4",TRUE,0,0.508464664919302,0.397626645194412,FALSE,0
"19209",71,0.516920446,"Appartment4",TRUE,0,0.460295054130256,0.278984521327394,FALSE,0
"19210",72,0.509089531,"Appartment4",FALSE,0,0.932078463723883,0.0345781430476079,FALSE,0
"19211",73,0.99749943,"Appartment4",FALSE,0,0.679652898572385,0.319546051076198,TRUE,0.0599806620040908
"19212",74,0.317048936,"Appartment4",FALSE,0,0.49927466432564,0.158754434903799,TRUE,0.0728234546491876
"19213",75,0.170967085,"Appartment4",FALSE,0,0.630683116614819,0.0631410309936494,TRUE,0.0183661212213337
"19214",76,0.070879779,"Appartment4",FALSE,0,0.235327585833147,0.054199811723543,FALSE,0
"19215",77,0.426938478,"Appartment4",FALSE,0,0.769220224814489,0.098528765970884,FALSE,0
"19216",78,0.497987258,"Appartment4",FALSE,0,0.392461124341935,0.302546618817363,TRUE,0.0228165029315278
"19217",79,0.728801271,"Appartment4",FALSE,0,0.306188534479588,0.505650677905649,TRUE,0.0975340925389901
"19218",80,0.456063401,"Appartment4",FALSE,0,0.763559149112552,0.107832018591063,FALSE,0
"19219",81,0.731608069,"Appartment4",FALSE,0,0.362198456889018,0.466620755360645,FALSE,0
"19220",82,0.372431179,"Appartment4",FALSE,0,0.333818136015907,0.248106897032013,FALSE,0
"19221",83,0.027320026,"Appartment4",FALSE,0,0.998830035561696,3.1963458873549e-05,FALSE,0
"19222",84,0.146074694,"Appartment4",TRUE,0,0.319937852909788,0.0993398700371856,TRUE,0.0119255574187264
"19223",85,0.171879799,"Appartment4",TRUE,0,0.039433246711269,0.16510202048135,TRUE,0.0828457735013217
"19224",86,0.372367354,"Appartment4",TRUE,0,0.545512152602896,0.169236437160415,FALSE,0
"19225",87,0.54408193,"Appartment4",TRUE,0,0.356486751930788,0.350123929990066,TRUE,0.0226310812402517
"19226",88,0.789309837,"Appartment4",TRUE,0,0.188484574435279,0.640537108275476,TRUE,0.0110733834560961
"19227",89,0.813057578,"Appartment4",TRUE,0,0.979414186440408,0.0167374517139212,TRUE,0.0382691284408793
"19228",90,0.456441417,"Appartment4",TRUE,0,0.908469935180619,0.04177811248426,FALSE,0
"19229",91,0.147015128,"Appartment4",TRUE,0,0.945097632473335,0.00807147858943575,FALSE,0
"19230",92,0.835610052,"Appartment4",TRUE,0,0.127013714751229,0.729476115212013,FALSE,0
"19231",93,0.179406583,"Appartment4",TRUE,0,0.896408388391137,0.0185850170662092,TRUE,0.0207090810174122
"19232",94,0.803601543,"Appartment4",TRUE,0,0.676357851363719,0.260079330023951,TRUE,0.0896214145701379
"19233",95,0.294570242,"Appartment4",TRUE,0,0.428870117058977,0.168237867831369,FALSE,0
"19234",96,0.576675412,"Appartment4",FALSE,0,0.125801690854132,0.504128670096397,TRUE,0.0775283781811595
"19235",97,0.830525779,"Appartment4",FALSE,0,0.672643072670326,0.271878367081524,FALSE,0
"19236",98,0.385480758,"Appartment4",FALSE,0,0.019128740997985,0.378106996420511,TRUE,0.0345432977657765
"19237",99,0.201790222,"Appartment4",FALSE,0,0.47056490322575,0.106834825712667,FALSE,0
"19238",100,0.97260126,"Appartment4",FALSE,0,0.935928266961128,0.062316248283991,TRUE,0.0659681695047766
"19239",101,0.645402471,"Appartment4",FALSE,0,0.890604629879817,0.0706040421915254,FALSE,0
"19240",102,0.895977865,"Appartment4",FALSE,0,0.242552591022104,0.678656112345797,TRUE,0.00312620450276881
"19241",103,0.284499738,"Appartment4",FALSE,0,0.219695902662352,0.221996311252887,FALSE,0
"19242",104,0.885541821,"Appartment4",FALSE,0,0.90287052327767,0.0860122136894691,FALSE,0
"19243",105,0.755993837,"Appartment4",FALSE,0,0.649431196507066,0.265027854885122,TRUE,0.0132124116178602
"19244",106,0.381690863,"Appartment4",FALSE,0,0.105395942926407,0.341462194587721,TRUE,0.0887694944627583
"19245",107,0.636524375,"Appartment4",FALSE,0,0.537892084103078,0.294142952348841,FALSE,0
"19246",108,0.065432086,"Appartment4",TRUE,0,0.904166667023674,0.00627057488497362,FALSE,0
"19247",109,0.916320689,"Appartment4",TRUE,0,0.54985957336612,0.41247298587991,TRUE,0.0431313234614208
"19248",110,0.156904315,"Appartment4",TRUE,0,0.506857157452032,0.0773762399071418,TRUE,0.0971934261731803
"19249",111,0.692820496,"Appartment4",TRUE,0,0.374067110940814,0.433659134660698,TRUE,0.0161372932372615
"19250",112,0.246426212,"Appartment4",TRUE,0,0.168794838245958,0.204830739405896,TRUE,0.0908417753176764
"19251",113,0.61853022,"Appartment4",TRUE,0,0.354145918041468,0.399480267401709,FALSE,0
"19252",114,0.374955533,"Appartment4",TRUE,0,0.363454265985638,0.238676344976231,TRUE,0.020832304097712
"19253",115,0.951552583,"Appartment4",TRUE,0,0.0249948776327074,0.927768642626828,TRUE,0.0811817763140425
"19254",116,0.50127219,"Appartment4",TRUE,0,0.907643395010382,0.0462957976441108,FALSE,0
"19255",117,0.324347721,"Appartment4",TRUE,0,0.0407667292747647,0.311125125267106,TRUE,0.0573468561749905
"19256",118,0.223095859,"Appartment4",TRUE,0,0.396167268278077,0.134712581975819,TRUE,0.0883171760942787
"19257",119,0.401013813,"Appartment4",TRUE,0,0.175555759109557,0.330613528645367,TRUE,0.0207177576841787
"19258",120,0.614809076,"Appartment4",FALSE,0,0.937528423964977,0.0384080919383561,TRUE,0.0217600678792223
"19259",121,0.16378568,"Appartment4",FALSE,0,0.238616771763191,0.124703669777361,FALSE,0
"19260",122,0.205716341,"Appartment4",FALSE,0,0.103521299082786,0.184420318137123,FALSE,0
"19261",123,0.091625771,"Appartment4",FALSE,0,0.628902283031493,0.0340021144335792,FALSE,0
"19262",124,0.873547535,"Appartment4",FALSE,0,0.689025077968836,0.271651376587141,TRUE,0.024268090352416
"19263",125,0.477786274,"Appartment4",FALSE,0,0.876360530033708,0.0590732416745297,FALSE,0
"19264",126,0.60404417,"Appartment4",FALSE,0,0.537303536897525,0.27948910101667,FALSE,0
"19265",127,0.542795956,"Appartment4",FALSE,0,0.537666713818908,0.250952638063288,FALSE,0
"19266",128,0.047837122,"Appartment4",FALSE,0,0.724111206131056,0.0131977258907415,TRUE,0.0654147243592888
"19267",129,0.584382587,"Appartment4",FALSE,0,0.814539265353233,0.108380023899798,TRUE,0.0189568189671263
"19268",130,0.126666796,"Appartment4",FALSE,0,0.31352971191518,0.0869529919409011,FALSE,0
"19269",131,0.14409456,"Appartment4",FALSE,0,0.819380894768983,0.0260262304958571,FALSE,0
"19270",132,0.067181162,"Appartment4",TRUE,0,0.928003990091383,0.00483677560502437,FALSE,0
"19271",133,0.11250127,"Appartment4",TRUE,0,0.908984385197982,0.0102393722550578,FALSE,0
"19272",134,0.368644525,"Appartment4",TRUE,0,0.333767088362947,0.245603115249808,FALSE,0
"19273",135,0.687390402,"Appartment4",TRUE,0,0.271617170888931,0.500683365712555,TRUE,0.00444932077080011
"19274",136,0.210624747,"Appartment4",TRUE,0,0.00483715301379561,0.209605922870269,FALSE,0
"19275",137,0.873219083,"Appartment4",TRUE,0,0.0857842958066612,0.798310598879907,TRUE,0.0890311614377424
"19276",138,0.215144097,"Appartment4",TRUE,0,0.0752496076747775,0.198954588107206,TRUE,0.0331876469543204
"19277",139,0.647714387,"Appartment4",TRUE,0,0.988484251778573,0.00745891580008806,FALSE,0
"19278",140,0.38415638,"Appartment4",TRUE,0,0.94692521286197,0.0203890180962161,FALSE,0
"19279",141,0.197508218,"Appartment4",TRUE,0,0.536011457443237,0.0916415502128034,FALSE,0
"19280",142,0.33548149,"Appartment4",TRUE,0,0.316857632948086,0.229181619180703,FALSE,0
"19281",143,0.281494477,"Appartment4",TRUE,0,0.0650318453554064,0.263188371703335,TRUE,0.0830210636137053
"19282",144,0.52453065,"Appartment4",FALSE,0,0.636704122647643,0.190559822689952,TRUE,0.0274715051753446
"19283",145,0.314570714,"Appartment4",FALSE,0,0.556567281251773,0.139490946947591,TRUE,0.00372424765955657
"19284",146,0.449847395,"Appartment4",FALSE,0,0.426165227079764,0.258138077758585,TRUE,0.059836364374496
"19285",147,0.257121696,"Appartment4",FALSE,0,0.747615383472294,0.0648935606459135,FALSE,0
"19286",148,0.191799636,"Appartment4",FALSE,0,0.88608070043847,0.0218496801892765,FALSE,0
"19287",149,0.865500885,"Appartment4",FALSE,0,0.501907660625875,0.431099360540026,FALSE,0
"19288",150,0.284378321,"Appartment4",FALSE,0,0.239809896564111,0.216181585255914,TRUE,0.0599040491040796
"19289",151,0.966326282,"Appartment4",FALSE,0,0.908388813957572,0.0885262967979898,TRUE,0.0527043029898778
"19290",152,0.090322452,"Appartment4",FALSE,0,0.423359681852162,0.0520835674571728,TRUE,0.00470820711925626
"19291",153,0.867380729,"Appartment4",FALSE,0,0.47949211136438,0.451478511895015,FALSE,0
"19292",154,0.952339317,"Appartment4",FALSE,0,0.301550870528445,0.665160566920186,TRUE,0.0151283011771739
"19293",155,0.769988026,"Appartment4",FALSE,0,0.750734662404284,0.191931325245549,FALSE,0
"19294",156,0.077543773,"Appartment4",TRUE,0,0.985869897529483,0.00109570145844052,FALSE,0
"19295",157,0.810393905,"Appartment4",TRUE,0,0.658643727656454,0.27663304254073,FALSE,0
"19296",158,0.75589803,"Appartment4",TRUE,0,0.823617689777166,0.133327040824289,FALSE,0
"19297",159,0.657939763,"Appartment4",TRUE,0,0.85897893155925,0.092783368347914,TRUE,0.0812937199836597
"19298",160,0.094174022,"Appartment4",TRUE,0,0.400128277251497,0.0564923328152954,FALSE,0
"19299",161,0.713121169,"Appartment4",TRUE,0,0.738675688626245,0.186355898414972,TRUE,0.043126720120199
"19300",162,0.20198962,"Appartment4",TRUE,0,0.22908708662726,0.155716406425253,FALSE,0
"19301",163,0.728793926,"Appartment4",TRUE,0,0.485893973615021,0.374677349349369,TRUE,0.0895413730992004
"19302",164,0.341515759,"Appartment4",TRUE,0,0.911981085315347,0.0300598464548856,TRUE,0.00764981615357101
"19303",165,0.718241179,"Appartment4",TRUE,0,0.117200848646462,0.634062703288365,FALSE,0
"19304",166,0.198587163,"Appartment4",TRUE,0,0.389868997270241,0.121164184890448,FALSE,0
"19305",167,0.17450311,"Appartment4",TRUE,0,0.574558031046763,0.0742409467068633,FALSE,0
"19306",168,0.385898481,"Appartment4",FALSE,0,0.499903345247731,0.192986539422082,FALSE,0
"19307",169,0.529274307,"Appartment4",FALSE,0,0.819315518718213,0.0956316536160724,FALSE,0
"19308",170,0.010292334,"Appartment4",FALSE,0,0.551546788774431,0.00461563023330611,FALSE,0
"19309",171,0.972783263,"Appartment4",FALSE,0,0.347432036884129,0.634807192489121,TRUE,0.00417963957879692
"19310",172,0.753750503,"Appartment4",FALSE,0,0.758176309755072,0.182274728159431,TRUE,0.0267458870541304
"19311",173,0.106493237,"Appartment4",FALSE,0,0.375650868052617,0.066488960079217,FALSE,0
"19312",174,0.453875089,"Appartment4",FALSE,0,0.730055349180475,0.122521152415786,TRUE,0.0105805440805852
"19313",175,0.692722041,"Appartment4",FALSE,0,0.123230326687917,0.607357677583649,TRUE,0.0223291383357719
"19314",176,0.637364866,"Appartment4",FALSE,0,0.714878233615309,0.181726596425462,TRUE,0.000440840725786984
"19315",177,0.692120595,"Appartment4",FALSE,0,0.644398308126256,0.246119254562662,TRUE,0.0864454602589831
"19316",178,0.248575227,"Appartment4",FALSE,0,0.22770660277456,0.191973006525915,FALSE,0
"19317",179,0.43250729,"Appartment4",FALSE,0,0.927776404423639,0.0312372315967878,TRUE,0.0310936453053728
"19318",180,0.726103462,"Appartment4",TRUE,0,0.68656606413424,0.227585465940414,TRUE,0.0278557723388076
"19319",181,0.028482178,"Appartment4",TRUE,0,0.210381018696353,0.0224900683776692,FALSE,0
"19320",182,0.110044014,"Appartment4",TRUE,0,0.28207539813593,0.0790033049384741,FALSE,0
"19321",183,0.67702453,"Appartment4",TRUE,0,0.716465712757781,0.191959667559048,TRUE,0.000714318663813174
"19322",184,0.649104832,"Appartment4",TRUE,0,0.874229650245979,0.0816381417476648,TRUE,0.0418230930576101
"19323",185,0.646471461,"Appartment4",TRUE,0,0.282449355348945,0.46387601358906,FALSE,0
"19324",186,0.111912325,"Appartment4",TRUE,0,0.420550449984148,0.0648475463624778,FALSE,0
"19325",187,0.846983217,"Appartment4",TRUE,0,0.239399254554883,0.644216066229704,TRUE,0.062344829342328
"19326",188,0.17134939,"Appartment4",TRUE,0,0.45777307706885,0.0929102524858295,FALSE,0
"19327",189,0.64433237,"Appartment4",TRUE,0,0.05532675399445,0.608683551474349,TRUE,0.0244089361280203
"19328",190,0.464454243,"Appartment4",TRUE,0,0.815106420312077,0.0858746075895145,FALSE,0
"19329",191,0.944603207,"Appartment4",TRUE,0,0.934457510011271,0.0619116462381191,TRUE,0.027212892100215
"19330",192,0.057085718,"Appartment4",FALSE,0,0.195516485953704,0.0459245190184959,FALSE,0
"19331",193,0.502160903,"Appartment4",FALSE,0,0.580787369515747,0.210512193072978,FALSE,0
"19332",194,0.855731002,"Appartment4",FALSE,0,0.918656665133312,0.0696080134514922,TRUE,0.0889482086990029
"19333",195,0.081952541,"Appartment4",FALSE,0,0.595706508029252,0.0331328789767659,TRUE,0.0442804511636496
"19334",196,0.743895743,"Appartment4",FALSE,0,0.284521391382441,0.532241491158165,FALSE,0
"19335",197,0.756343717,"Appartment4",FALSE,0,0.527343473164365,0.357490794371175,TRUE,0.0556188130518422
"19336",198,0.799435403,"Appartment4",FALSE,0,0.883082878775895,0.0934676859233925,FALSE,0
"19337",199,0.46226875,"Appartment4",FALSE,0,0.43170948792249,0.262702944654931,TRUE,0.0172714709071442
"19338",200,0.566952199,"Appartment4",FALSE,0,0.307719245320186,0.3924900961911,FALSE,0
"19339",201,0.999227436,"Appartment4",FALSE,0,0.750687724212185,0.249119666098784,TRUE,0.0148718570591882
"19340",202,0.123259014,"Appartment4",FALSE,0,0.643995247082785,0.0438807948238896,FALSE,0
"19341",203,0.617791986,"Appartment4",FALSE,0,0.206195410341024,0.490406113941334,TRUE,0.0845623789355159
"19342",204,0.509185294,"Appartment4",TRUE,0,0.630516381002963,0.18813562516719,TRUE,0.0559906389797106
"19343",205,0.855108777,"Appartment4",TRUE,0,0.714901344384998,0.243790362727288,FALSE,0
"19344",206,0.110890608,"Appartment4",TRUE,0,0.735558098880574,0.029324123195809,TRUE,0.0496365189086646
"19345",207,0.853463749,"Appartment4",TRUE,0,0.331287228967994,0.570722108569154,TRUE,0.0846885868115351
"19346",208,0.592382315,"Appartment4",TRUE,0,0.631142071448267,0.218504913621581,FALSE,0
"19347",209,0.896016192,"Appartment4",TRUE,0,0.551572733791545,0.40179809145707,TRUE,0.0437048511113972
"19348",210,0.852012653,"Appartment4",TRUE,0,0.261554581578821,0.629164840044724,TRUE,0.0355668157339096
"19349",211,0.346982793,"Appartment4",TRUE,0,0.28246577270329,0.248972030260509,FALSE,0
"19350",212,0.493201036,"Appartment4",TRUE,0,0.54842918086797,0.222715195823286,TRUE,0.00540277014952153
"19351",213,0.351193063,"Appartment4",TRUE,0,0.476258869282901,0.183934251915621,TRUE,0.0121194997336715
"19352",214,0.634263356,"Appartment4",TRUE,0,0.465582611737773,0.338961366183955,FALSE,0
"19353",215,0.783936648,"Appartment4",TRUE,0,0.0623895821627229,0.735027168089234,TRUE,0.0176039157202467
"19354",216,0.02277068,"Appartment4",FALSE,0,0.721927994396538,0.00633188865655465,FALSE,0
"19355",217,0.058220468,"Appartment4",FALSE,0,0.730313058476895,0.0157012999489638,FALSE,0
"19356",218,0.756467961,"Appartment4",FALSE,0,0.413679275428876,0.443532843008361,TRUE,0.0731208405457437
"19357",219,0.091439611,"Appartment4",FALSE,0,0.0798233670648187,0.0841405933668828,FALSE,0
"19358",220,0.097040281,"Appartment4",FALSE,0,0.481209946330637,0.0503435325880801,TRUE,0.0686494507594034
"19359",221,0.268581559,"Appartment4",FALSE,0,0.209638540865853,0.212276512867764,FALSE,0
"19360",222,0.589833586,"Appartment4",FALSE,0,0.221441651694477,0.459219862491284,TRUE,0.042660716874525
"19361",223,0.590145354,"Appartment4",FALSE,0,0.141010286984965,0.506928788269616,TRUE,0.0457807493396103
"19362",224,0.830827552,"Appartment4",FALSE,0,0.870481665944681,0.107607400422299,TRUE,0.00236497828736901
"19363",225,0.282630427,"Appartment4",FALSE,0,0.157148531638086,0.238215470400705,FALSE,0
"19364",226,0.154477971,"Appartment4",FALSE,0,0.18624463211745,0.125707278120855,FALSE,0
"19365",227,0.715952128,"Appartment4",FALSE,0,0.667388804489747,0.23813369322219,FALSE,0
"19366",228,0.868562583,"Appartment4",TRUE,0,0.170437233289704,0.720527179414521,TRUE,0.0946419403655455
"19367",229,0.872523636,"Appartment4",TRUE,0,0.0466576246544719,0.831813755689357,FALSE,0
"19368",230,0.946252937,"Appartment4",TRUE,0,0.664139650762081,0.317808841888226,TRUE,0.0337566226255149
"19369",231,0.032701546,"Appartment4",TRUE,0,0.728474383475259,0.00887930743896218,FALSE,0
"19370",232,0.998900519,"Appartment4",TRUE,0,0.902106841560453,0.0977855267718126,FALSE,0
"19371",233,0.841070638,"Appartment4",TRUE,0,0.285698387539014,0.60077811291699,TRUE,0.0786518820095807
"19372",234,0.697880994,"Appartment4",TRUE,0,0.3919628681615,0.424337557956362,FALSE,0
"19373",235,0.807122152,"Appartment4",TRUE,0,0.865367070538923,0.108665219756689,FALSE,0
"19374",236,0.75600274,"Appartment4",TRUE,0,0.290238401154056,0.536581713474314,TRUE,0.0667330402182415
"19375",237,0.274789535,"Appartment4",TRUE,0,0.150214901892468,0.233512051958898,TRUE,0.0468205010984093
"19376",238,0.756584367,"Appartment4",TRUE,0,0.262629550881684,0.557882954490687,TRUE,0.0512785353465006
"19377",239,0.077221201,"Appartment4",TRUE,0,0.605977006489411,0.0304269287805029,FALSE,0
"19378",240,0.838038568,"Appartment4",FALSE,0,0.304810980800539,0.582595210139241,TRUE,0.0878171521006152
"19379",241,0.437743253,"Appartment4",FALSE,0,0.612902119522914,0.169449485429445,TRUE,0.0738766808994114
"19380",242,0.27116252,"Appartment4",FALSE,0,0.161672384245321,0.22732302887363,TRUE,0.0350612030131742
"19381",243,0.438454902,"Appartment4",FALSE,0,0.0156968862283975,0.431572525287023,FALSE,0
"19382",244,0.535946913,"Appartment4",FALSE,0,0.100896849064156,0.481871558212638,FALSE,0
"19383",245,0.367961115,"Appartment4",FALSE,0,0.151782566215843,0.312111032697657,TRUE,0.0336083145812154
"19384",246,0.588103056,"Appartment4",FALSE,0,0.405087439576164,0.349869894838043,TRUE,0.0743205425329506
"19385",247,0.370024698,"Appartment4",FALSE,0,0.246347298612818,0.278870113227676,TRUE,0.0225543198175728
"19386",248,0.306978723,"Appartment4",FALSE,0,0.604525396833196,0.121402288659077,FALSE,0
"19387",249,0.362530482,"Appartment4",FALSE,0,0.114735636394471,0.320935316435336,FALSE,0
"19388",250,0.35634343,"Appartment4",FALSE,0,0.781679625855759,0.0777970309614422,TRUE,0.0531007962068543
"19389",251,0.779377969,"Appartment4",FALSE,0,0.350166036747396,0.506466274467035,TRUE,0.0910373019054532
"19390",252,0.740981715,"Appartment4",TRUE,0,0.776543044485152,0.165577518126071,TRUE,0.00600283027160913
"19391",253,0.920659571,"Appartment4",TRUE,0,0.728974072029814,0.249522614574908,TRUE,0.0954992469167337
"19392",254,0.732657018,"Appartment4",TRUE,0,0.514537966810167,0.35567716558908,TRUE,0.0388336760457605
"19393",255,0.313328241,"Appartment4",TRUE,0,0.675436302321032,0.101694972486207,TRUE,0.0519558575702831
"19394",256,0.921605128,"Appartment4",TRUE,0,0.442688501672819,0.513621134751693,TRUE,0.0617815307574347
"19395",257,0.982116357,"Appartment4",TRUE,0,0.180292587727308,0.805048057547153,TRUE,0.0925353640457615
"19396",258,0.093465445,"Appartment4",TRUE,0,0.794257428031415,0.0192298210444883,FALSE,0
"19397",259,0.60266323,"Appartment4",TRUE,0,0.103028637822717,0.540571658347261,TRUE,0.083580182841979
"19398",260,0.708801368,"Appartment4",TRUE,0,0.78111345693469,0.155147081161482,TRUE,0.00861711662728339
"19399",261,0.127326242,"Appartment4",TRUE,0,0.583280704915524,0.0530593018119955,FALSE,0
"19400",262,0.117166565,"Appartment4",TRUE,0,0.474392148433253,0.0615836665051056,FALSE,0
"19401",263,0.699189402,"Appartment4",TRUE,0,0.609136717626825,0.273287464666257,TRUE,0.0317461156286299
