"","S.No","ApparentPower","Type","solar","SolarPercent","WindPercent","Net","peak","dsm"
"17070",74,0.113612211,"Appartment1",FALSE,0,0,0.113612211,TRUE,0.0217655359767377
"17071",75,0.346332964,"Appartment1",FALSE,0,0,0.346332964,TRUE,0.0094251505099237
"17072",76,0.56255151,"Appartment1",FALSE,0,0,0.56255151,FALSE,0
"17073",77,0.058816997,"Appartment1",FALSE,0,0,0.058816997,FALSE,0
"17074",78,0.585231776,"Appartment1",FALSE,0,0,0.585231776,TRUE,0.0235371371963993
"17075",79,0.730960459,"Appartment1",FALSE,0,0,0.730960459,TRUE,0.0886114860884845
"17076",80,0.155706311,"Appartment1",FALSE,0,0,0.155706311,FALSE,0
"17077",81,0.93857602,"Appartment1",FALSE,0,0,0.93857602,FALSE,0
"17078",82,0.047276691,"Appartment1",FALSE,0,0,0.047276691,FALSE,0
"17079",83,0.368270399,"Appartment1",FALSE,0,0,0.368270399,FALSE,0
"17080",84,0.315036391,"Appartment1",TRUE,0.35142822349444,0,0.20432371177477,TRUE,0.0744341396028176
"17081",85,0.991472824,"Appartment1",TRUE,0.0621386772952974,0,0.929864014142407,TRUE,0.0600029544206336
"17082",86,0.810777737,"Appartment1",TRUE,0.350248980894685,0,0.526803660883651,FALSE,0
"17083",87,0.606192324,"Appartment1",TRUE,0.174689987115562,0,0.500296594730888,TRUE,0.0676960356766358
"17084",88,0.923687938,"Appartment1",TRUE,0.160087595228106,0,0.775816957264372,TRUE,0.0662379481364042
"17085",89,0.537767372,"Appartment1",TRUE,0.184561236482114,0,0.438516360883943,TRUE,0.00761444948147982
"17086",90,0.74419345,"Appartment1",TRUE,0.159211804438382,0,0.625709067974275,FALSE,0
"17087",91,0.9959835,"Appartment1",TRUE,0.339230233617127,0,0.658115784616196,FALSE,0
"17088",92,0.87136563,"Appartment1",TRUE,0.131473999284208,0,0.756803705785097,FALSE,0
"17089",93,0.915848759,"Appartment1",TRUE,0.263929406367242,0,0.674129339714954,TRUE,0.016733249463141
"17090",94,0.559356668,"Appartment1",TRUE,0.0661287430673838,0,0.5223671146188,TRUE,0.0307884682435542
"17091",95,0.575370774,"Appartment1",TRUE,0.383649955689907,0,0.354629802049632,FALSE,0
"17092",96,0.933174461,"Appartment1",FALSE,0,0,0.933174461,TRUE,0.087446073256433
"17093",97,0.409574544,"Appartment1",FALSE,0,0,0.409574544,FALSE,0
"17094",98,0.46684362,"Appartment1",FALSE,0,0,0.46684362,TRUE,0.00250134938396513
"17095",99,0.386576808,"Appartment1",FALSE,0,0,0.386576808,FALSE,0
"17096",100,0.823706404,"Appartment1",FALSE,0,0,0.823706404,TRUE,0.000356731121428311
"17097",101,0.094060219,"Appartment1",FALSE,0,0,0.094060219,FALSE,0
"17098",102,0.36431139,"Appartment1",FALSE,0,0,0.36431139,TRUE,0.00809153132140636
"17099",103,0.805338355,"Appartment1",FALSE,0,0,0.805338355,FALSE,0
"17100",104,0.261940389,"Appartment1",FALSE,0,0,0.261940389,FALSE,0
"17101",105,0.470019476,"Appartment1",FALSE,0,0,0.470019476,TRUE,0.0101618253393099
"17102",106,0.370590831,"Appartment1",FALSE,0,0,0.370590831,TRUE,0.0478026230819523
"17103",107,0.026467768,"Appartment1",FALSE,0,0,0.026467768,FALSE,0
"17104",108,0.163218894,"Appartment1",TRUE,0.165624882653356,0,0.13618578383444,FALSE,0
"17105",109,0.860734511,"Appartment1",TRUE,0.304736318904907,0,0.598437444563445,TRUE,0.05561448559165
"17106",110,0.968859101,"Appartment1",TRUE,0.20266293566674,0,0.772507271343901,TRUE,0.0896359098143876
"17107",111,0.906494573,"Appartment1",TRUE,0.146693992428482,0,0.773517264971878,TRUE,0.00589464504737407
"17108",112,0.95386242,"Appartment1",TRUE,0.0402602141723037,0,0.915459714679888,TRUE,0.0150842949282378
"17109",113,0.619397364,"Appartment1",TRUE,0.236922679748386,0,0.472648080692033,FALSE,0
"17110",114,0.255725488,"Appartment1",TRUE,0.0667237170040608,0,0.238662532907963,TRUE,0.0983707351377234
"17111",115,0.643891539,"Appartment1",TRUE,0.0742813602089882,0,0.596062399656021,TRUE,0.00475305980071425
"17112",116,0.187360248,"Appartment1",TRUE,0.246962668094784,0,0.14108926125902,FALSE,0
"17113",117,0.222782599,"Appartment1",TRUE,0.208973007649183,0,0.176227049235068,TRUE,0.0171802683500573
"17114",118,0.902022996,"Appartment1",TRUE,0.154440913535655,0,0.762713740467592,TRUE,0.00845558820292354
"17115",119,0.007791246,"Appartment1",TRUE,0.399524324946106,0,0.00467845370136095,TRUE,0.0948727284790948
"17116",120,0.923005762,"Appartment1",FALSE,0,0,0.923005762,TRUE,0.0935533781303093
"17117",121,0.844688905,"Appartment1",FALSE,0,0,0.844688905,FALSE,0
"17118",122,0.648623693,"Appartment1",FALSE,0,0,0.648623693,FALSE,0
"17119",123,0.378094946,"Appartment1",FALSE,0,0,0.378094946,FALSE,0
"17120",124,0.696776606,"Appartment1",FALSE,0,0,0.696776606,TRUE,0.0720397310797125
"17121",125,0.041647555,"Appartment1",FALSE,0,0,0.041647555,FALSE,0
"17122",126,0.21993842,"Appartment1",FALSE,0,0,0.21993842,FALSE,0
"17123",127,0.332170297,"Appartment1",FALSE,0,0,0.332170297,FALSE,0
"17124",128,0.608467241,"Appartment1",FALSE,0,0,0.608467241,TRUE,0.0534092989284545
"17125",129,0.980910525,"Appartment1",FALSE,0,0,0.980910525,TRUE,0.00770411647390574
"17126",130,0.37567676,"Appartment1",FALSE,0,0,0.37567676,FALSE,0
"17127",131,0.097806985,"Appartment1",FALSE,0,0,0.097806985,FALSE,0
"17128",132,0.580045445,"Appartment1",TRUE,0.0465347293764353,0,0.553053187190891,FALSE,0
"17129",133,0.407531826,"Appartment1",TRUE,0.0244159824214876,0,0.397581536100187,FALSE,0
"17130",134,0.505322538,"Appartment1",TRUE,0.235231449827552,0,0.386454784755722,FALSE,0
"17131",135,0.997027498,"Appartment1",TRUE,0.0652526788413525,0,0.931968782877009,TRUE,0.095827574050054
"17132",136,0.498928461,"Appartment1",TRUE,0.22041521128267,0,0.388957038853747,FALSE,0
"17133",137,0.17757697,"Appartment1",TRUE,0.32598042851314,0,0.119690353225335,TRUE,0.0966676505748183
"17134",138,0.464777237,"Appartment1",TRUE,0.302725971117616,0,0.324077096575813,TRUE,0.0780284919077531
"17135",139,0.351538146,"Appartment1",TRUE,0.366611822787672,0,0.222660105515541,FALSE,0
"17136",140,0.595858642,"Appartment1",TRUE,0.345314724743366,0,0.390099879051814,FALSE,0
"17137",141,0.399616667,"Appartment1",TRUE,0.25588004514575,0,0.297362736207046,FALSE,0
"17138",142,0.699353691,"Appartment1",TRUE,0.112930112984031,0,0.620375599659571,FALSE,0
"17139",143,0.935222721,"Appartment1",TRUE,0.0165148247033358,0,0.919777681704108,TRUE,0.0887944054557011
"17140",144,0.654481758,"Appartment1",FALSE,0,0,0.654481758,TRUE,0.0236284296493977
"17141",145,0.640023892,"Appartment1",FALSE,0,0,0.640023892,TRUE,0.0410292478976771
"17142",146,0.676070081,"Appartment1",FALSE,0,0,0.676070081,TRUE,0.0120176622411236
"17143",147,0.512795426,"Appartment1",FALSE,0,0,0.512795426,FALSE,0
"17144",148,0.528363187,"Appartment1",FALSE,0,0,0.528363187,FALSE,0
"17145",149,0.599003954,"Appartment1",FALSE,0,0,0.599003954,FALSE,0
"17146",150,0.716805611,"Appartment1",FALSE,0,0,0.716805611,TRUE,0.0952342311386019
"17147",151,0.710606676,"Appartment1",FALSE,0,0,0.710606676,TRUE,0.0249191794777289
"17148",152,0.844196553,"Appartment1",FALSE,0,0,0.844196553,TRUE,0.0373883459484205
"17149",153,0.020843127,"Appartment1",FALSE,0,0,0.020843127,FALSE,0
"17150",154,0.489739444,"Appartment1",FALSE,0,0,0.489739444,TRUE,0.061275796755217
"17151",155,0.72588398,"Appartment1",FALSE,0,0,0.72588398,FALSE,0
"17152",156,0.060268161,"Appartment1",TRUE,0.265173092950135,0,0.0442866663412133,FALSE,0
"17153",157,0.247441461,"Appartment1",TRUE,0.0120251283049583,0,0.244465945683509,FALSE,0
"17154",158,0.161333493,"Appartment1",TRUE,0.336778735369444,0,0.106999803254725,FALSE,0
"17155",159,0.262347739,"Appartment1",TRUE,0.289558480028063,0,0.186382726456361,TRUE,0.0486410709563643
"17156",160,0.993845038,"Appartment1",TRUE,0.141407164651901,0,0.85330822907306,FALSE,0
"17157",161,0.856280365,"Appartment1",TRUE,0.282117686513811,0,0.614708529418998,TRUE,0.0280847102403641
"17158",162,0.096071413,"Appartment1",TRUE,0.36456909943372,0,0.061046744481265,FALSE,0
"17159",163,0.890769608,"Appartment1",TRUE,0.135554067604244,0,0.770022164337362,TRUE,0.0492231930140406
"17160",164,0.601478165,"Appartment1",TRUE,0.0547999817878008,0,0.56851717251224,TRUE,0.0253357170615345
"17161",165,0.148386741,"Appartment1",TRUE,0.0342361667193472,0,0.143306547796183,FALSE,0
"17162",166,0.651404997,"Appartment1",TRUE,0.000864195358008146,0,0.650842055825409,FALSE,0
"17163",167,0.121677739,"Appartment1",TRUE,0.332373829931021,0,0.0812352428712229,FALSE,0
"17164",168,0.031544271,"Appartment1",FALSE,0,0,0.031544271,FALSE,0
"17165",169,0.518251844,"Appartment1",FALSE,0,0,0.518251844,FALSE,0
"17166",170,0.056331009,"Appartment1",FALSE,0,0,0.056331009,FALSE,0
"17167",171,0.972477837,"Appartment1",FALSE,0,0,0.972477837,TRUE,0.0580509077291936
"17168",172,0.774525188,"Appartment1",FALSE,0,0,0.774525188,TRUE,0.0557601715903729
"17169",173,0.500651454,"Appartment1",FALSE,0,0,0.500651454,FALSE,0
"17170",174,0.283171833,"Appartment1",FALSE,0,0,0.283171833,TRUE,0.0681406902847812
"17171",175,0.925489924,"Appartment1",FALSE,0,0,0.925489924,TRUE,0.0968294790480286
"17172",176,0.486335148,"Appartment1",FALSE,0,0,0.486335148,TRUE,0.059251305856742
"17173",177,0.655128158,"Appartment1",FALSE,0,0,0.655128158,TRUE,0.000651182397268713
"17174",178,0.950584868,"Appartment1",FALSE,0,0,0.950584868,FALSE,0
"17175",179,0.386630932,"Appartment1",FALSE,0,0,0.386630932,TRUE,0.0735192996682599
"17176",180,0.797309917,"Appartment1",TRUE,0.0364427141845226,0,0.768253779578284,TRUE,0.0597844544565305
"17177",181,0.724306901,"Appartment1",TRUE,0.166388943325728,0,0.603790241099077,FALSE,0
"17178",182,0.849189441,"Appartment1",TRUE,0.105711564607918,0,0.759420296543367,FALSE,0
"17179",183,0.251092296,"Appartment1",TRUE,0.108087340835482,0,0.223952397421084,TRUE,0.0177501483820379
"17180",184,0.222534105,"Appartment1",TRUE,0.0526415926404297,0,0.210819555295987,TRUE,0.0605412116274238
"17181",185,0.495022396,"Appartment1",TRUE,0.124726226553321,0,0.433280120487536,FALSE,0
"17182",186,0.539818012,"Appartment1",TRUE,0.209426353871822,0,0.426765893992504,FALSE,0
"17183",187,0.928864475,"Appartment1",TRUE,0.328779173921794,0,0.623473180224199,TRUE,0.0509463174035773
"17184",188,0.352948296,"Appartment1",TRUE,0.23773923497647,0,0.269038638122711,FALSE,0
"17185",189,0.857542592,"Appartment1",TRUE,0.127564074285328,0,0.748150965091279,TRUE,0.0369244399480522
"17186",190,0.730324549,"Appartment1",TRUE,0.282465114910156,0,0.524033341345007,FALSE,0
"17187",191,0.812312617,"Appartment1",TRUE,0.0603303052484989,0,0.763305548859183,TRUE,0.0813294184394181
"17188",192,0.166912927,"Appartment1",FALSE,0,0,0.166912927,FALSE,0
"17189",193,0.917507522,"Appartment1",FALSE,0,0,0.917507522,FALSE,0
"17190",194,0.637588762,"Appartment1",FALSE,0,0,0.637588762,TRUE,0.019552042405121
"17191",195,0.388750056,"Appartment1",FALSE,0,0,0.388750056,TRUE,0.0169935014098883
"17192",196,0.070870782,"Appartment1",FALSE,0,0,0.070870782,FALSE,0
"17193",197,0.15529142,"Appartment1",FALSE,0,0,0.15529142,TRUE,0.0849849502323195
"17194",198,0.358250551,"Appartment1",FALSE,0,0,0.358250551,FALSE,0
"17195",199,0.180973593,"Appartment1",FALSE,0,0,0.180973593,TRUE,0.0649102082243189
"17196",200,0.141456926,"Appartment1",FALSE,0,0,0.141456926,FALSE,0
"17197",201,0.35961598,"Appartment1",FALSE,0,0,0.35961598,TRUE,0.0049181749811396
"17198",202,0.686231944,"Appartment1",FALSE,0,0,0.686231944,FALSE,0
"17199",203,0.790361286,"Appartment1",FALSE,0,0,0.790361286,TRUE,0.0855897464323789
"17200",204,0.954204048,"Appartment1",TRUE,0.367295509576798,0,0.603729185949597,TRUE,0.0542704534484074
"17201",205,0.687653572,"Appartment1",TRUE,0.173107373807579,0,0.568615668061679,FALSE,0
"17202",206,0.764450556,"Appartment1",TRUE,0.341658317763358,0,0.503269665023776,TRUE,0.0981241317233071
"17203",207,0.298622371,"Appartment1",TRUE,0.274144142307341,0,0.21675679722842,TRUE,0.0133153867442161
"17204",208,0.378048789,"Appartment1",TRUE,0.206260972749442,0,0.300072078034112,FALSE,0
"17205",209,0.435740253,"Appartment1",TRUE,0.247798162326217,0,0.327764619055039,TRUE,0.00315992401447147
"17206",210,0.588535604,"Appartment1",TRUE,0.0661387191154063,0,0.549610612997628,TRUE,0.0440777437994257
"17207",211,0.511843473,"Appartment1",TRUE,0.143606563936919,0,0.438339390568931,FALSE,0
"17208",212,0.571175132,"Appartment1",TRUE,0.352013182453811,0,0.370113956046204,TRUE,0.0710124310804531
"17209",213,0.435654351,"Appartment1",TRUE,0.321771950926632,0,0.295473000549054,TRUE,0.032570795272477
"17210",214,0.250229349,"Appartment1",TRUE,0.0206328776665032,0,0.245066397453514,FALSE,0
"17211",215,0.031773726,"Appartment1",TRUE,0.114511597901583,0,0.0281352658644529,TRUE,0.00599176583345979
"17212",216,0.18575935,"Appartment1",FALSE,0,0,0.18575935,FALSE,0
"17213",217,0.035697143,"Appartment1",FALSE,0,0,0.035697143,FALSE,0
"17214",218,0.395125115,"Appartment1",FALSE,0,0,0.395125115,TRUE,0.040415849070996
"17215",219,0.192057621,"Appartment1",FALSE,0,0,0.192057621,FALSE,0
"17216",220,0.40238741,"Appartment1",FALSE,0,0,0.40238741,TRUE,0.029934573569335
"17217",221,0.843871484,"Appartment1",FALSE,0,0,0.843871484,FALSE,0
"17218",222,0.459384054,"Appartment1",FALSE,0,0,0.459384054,TRUE,0.0293929419247434
"17219",223,0.281625693,"Appartment1",FALSE,0,0,0.281625693,TRUE,0.0473088867496699
"17220",224,0.844273216,"Appartment1",FALSE,0,0,0.844273216,TRUE,0.0262303463416174
"17221",225,0.195660047,"Appartment1",FALSE,0,0,0.195660047,FALSE,0
"17222",226,0.5703964,"Appartment1",FALSE,0,0,0.5703964,FALSE,0
"17223",227,0.018231986,"Appartment1",FALSE,0,0,0.018231986,FALSE,0
"17224",228,0.869884724,"Appartment1",TRUE,0.299034782685339,0,0.609758934597364,TRUE,0.0906745191430673
"17225",229,0.77588418,"Appartment1",TRUE,0.361072921380401,0,0.495733412474563,FALSE,0
"17226",230,0.955865552,"Appartment1",TRUE,0.0744463850744069,0,0.884704817036448,TRUE,0.0534395815106109
"17227",231,0.835370063,"Appartment1",TRUE,0.384305792860687,0,0.514332508606703,FALSE,0
"17228",232,0.216519015,"Appartment1",TRUE,0.35341875674203,0,0.139997133907691,FALSE,0
"17229",233,0.40053561,"Appartment1",TRUE,0.338040669169277,0,0.265138284369475,TRUE,0.0350754840066657
"17230",234,0.053574937,"Appartment1",TRUE,0.227679252065718,0,0.041377035414372,FALSE,0
"17231",235,0.206392551,"Appartment1",TRUE,0.0531771990470588,0,0.195417173233643,FALSE,0
"17232",236,0.363644683,"Appartment1",TRUE,0.27951700296253,0,0.261999811064581,TRUE,0.0994091249769554
"17233",237,0.813084446,"Appartment1",TRUE,0.3859888327308,0,0.499242929776891,TRUE,0.074798251176253
"17234",238,0.713789589,"Appartment1",TRUE,0.0968779337592423,0,0.644639128478821,TRUE,0.0295328188221902
"17235",239,0.727065346,"Appartment1",TRUE,0.395841264724731,0,0.439262879901835,FALSE,0
"17236",240,0.522965408,"Appartment1",FALSE,0,0,0.522965408,TRUE,0.0025013332022354
"17237",241,0.67625086,"Appartment1",FALSE,0,0,0.67625086,TRUE,0.0747358419233933
"17238",242,0.772094043,"Appartment1",FALSE,0,0,0.772094043,TRUE,0.0411128004780039
"17239",243,0.941611329,"Appartment1",FALSE,0,0,0.941611329,FALSE,0
"17240",244,0.279925229,"Appartment1",FALSE,0,0,0.279925229,FALSE,0
"17241",245,0.604725854,"Appartment1",FALSE,0,0,0.604725854,TRUE,0.0970717695308849
"17242",246,0.321897071,"Appartment1",FALSE,0,0,0.321897071,TRUE,0.0731538148131222
"17243",247,0.498921956,"Appartment1",FALSE,0,0,0.498921956,TRUE,0.0147050818195567
"17244",248,0.4463689,"Appartment1",FALSE,0,0,0.4463689,FALSE,0
"17245",249,0.297171234,"Appartment1",FALSE,0,0,0.297171234,FALSE,0
"17246",250,0.800352854,"Appartment1",FALSE,0,0,0.800352854,TRUE,0.083118739980273
"17247",251,0.800543043,"Appartment1",FALSE,0,0,0.800543043,TRUE,0.0947432400425896
"17248",252,0.487453854,"Appartment1",TRUE,0.261273420136422,0,0.36009511840674,TRUE,0.0460877201985568
"17249",253,0.512975131,"Appartment1",TRUE,0.122899101208895,0,0.449930948457585,TRUE,0.0669914836296812
"17250",254,0.427133735,"Appartment1",TRUE,0.214876056462526,0,0.33535292244109,TRUE,0.0888293923111633
"17251",255,0.942728852,"Appartment1",TRUE,0.330782161932439,0,0.630890964219354,TRUE,0.0793863854836673
"17252",256,0.082803481,"Appartment1",TRUE,0.345077916048467,0,0.0542298283349612,TRUE,0.0833561401348561
"17253",257,0.141788788,"Appartment1",TRUE,0.357219132501632,0,0.0911391201521822,TRUE,0.00376117546111345
"17254",258,0.019215468,"Appartment1",TRUE,0.017580693308264,0,0.0188776467503172,FALSE,0
"17255",259,0.224104732,"Appartment1",TRUE,0.0325825486332178,0,0.216802828670676,TRUE,0.0247235053451732
"17256",260,0.8292743,"Appartment1",TRUE,0.189755249768496,0,0.671915148076906,TRUE,0.0920863938052207
"17257",261,0.415312859,"Appartment1",TRUE,0.261725516524166,0,0.306614886459097,FALSE,0
"17258",262,0.75658972,"Appartment1",TRUE,0.261932987160981,0,0.55841391458511,FALSE,0
"17259",263,0.109993089,"Appartment1",TRUE,0.17647818531841,0,0.0905817082557136,TRUE,0.0751383818453178
"17260",264,0.518781829,"Appartment1",FALSE,0,0,0.518781829,FALSE,0
"17261",265,0.922629375,"Appartment1",FALSE,0,0,0.922629375,TRUE,0.0269379889126867
"17262",266,0.316388115,"Appartment1",FALSE,0,0,0.316388115,FALSE,0
"17263",267,0.082882197,"Appartment1",FALSE,0,0,0.082882197,FALSE,0
"17264",268,0.214987293,"Appartment1",FALSE,0,0,0.214987293,TRUE,0.0717199774691835
"17265",269,0.253780337,"Appartment1",FALSE,0,0,0.253780337,FALSE,0
"17266",270,0.574946712,"Appartment1",FALSE,0,0,0.574946712,TRUE,0.0129855346633121
"17267",271,0.953672281,"Appartment1",FALSE,0,0,0.953672281,TRUE,0.0372831180458888
"17268",272,0.531821091,"Appartment1",FALSE,0,0,0.531821091,TRUE,0.0555914418073371
"17269",273,0.214376351,"Appartment1",FALSE,0,0,0.214376351,TRUE,0.0915600993204862
"17270",274,0.595103059,"Appartment1",FALSE,0,0,0.595103059,FALSE,0
"17271",275,0.199863911,"Appartment1",FALSE,0,0,0.199863911,FALSE,0
"17272",276,0.013045231,"Appartment1",TRUE,0.369515857100487,0,0.00822481128596116,TRUE,0.0795291828457266
"17273",277,0.319987686,"Appartment1",TRUE,0.163469836581498,0,0.267679351261488,TRUE,0.0715217047603801
"17274",278,0.385528355,"Appartment1",TRUE,0.395811667572707,0,0.232931733910887,FALSE,0
"17275",279,0.781129558,"Appartment1",TRUE,0.0619033846072853,0,0.732774994543007,TRUE,0.0392340207006782
"17276",280,0.561448645,"Appartment1",TRUE,0.179070599284023,0,0.460909699672647,FALSE,0
"17277",281,0.392254815,"Appartment1",TRUE,0.282907512970269,0,0.281282980837737,TRUE,0.0598245180677623
"17278",282,0.893833758,"Appartment1",TRUE,0.119209129735827,0,0.787280613580316,TRUE,0.0523154266178608
"17279",283,0.17662653,"Appartment1",TRUE,0.256509947311133,0,0.131320068095952,FALSE,0
"17280",284,0.180833022,"Appartment1",TRUE,0.234281062707305,0,0.138467269433267,FALSE,0
"17281",285,0.556957991,"Appartment1",TRUE,0.04018887989223,0,0.534574473194683,TRUE,0.0982622011331841
