"","S.No","ApparentPower","Type","solar","SolarPercent","WindPercent","Net","peak","dsm"
"15742",184,0.646984262,"Individual3",FALSE,0,0.112771706306376,0.574022742820889,TRUE,0.0341801520204172
"15743",185,0.267130883,"Individual3",FALSE,0,0.121677902340889,0.234626957506091,FALSE,0
"15744",186,0.241170369,"Individual3",FALSE,0,0.128541546827182,0.210169956719858,FALSE,0
"15745",187,0.214458096,"Individual3",FALSE,0,0.166801994433627,0.178686057864762,TRUE,0.0739365349756554
"15746",188,0.662053943,"Individual3",FALSE,0,0.119792515318841,0.582744835891274,FALSE,0
"15747",189,0.24808692,"Individual3",FALSE,0,0.101083239982836,0.223009490329037,TRUE,0.0792099604848772
"15748",190,0.038256624,"Individual3",FALSE,0,0.198910375940613,0.0306469845379413,FALSE,0
"15749",191,0.115502512,"Individual3",FALSE,0,0.0228910099016502,0.112858542854143,TRUE,0.0710939473705366
"15750",192,0.724761199,"Individual3",FALSE,0,0.254783505597152,0.540103999997985,FALSE,0
"15751",193,0.425270138,"Individual3",FALSE,0,0.108404363645241,0.379168999312786,FALSE,0
"15752",194,0.639948929,"Individual3",FALSE,0,0.274643920920789,0.46419084595038,TRUE,0.00717079450841993
"15753",195,0.114390265,"Individual3",FALSE,0,0.185458353278227,0.09317563482204,TRUE,0.094784988835454
"15754",196,0.698705154,"Individual3",FALSE,0,0.00312529387883842,0.696521495059091,FALSE,0
"15755",197,0.365197346,"Individual3",FALSE,0,0.251840612129308,0.273225822835361,TRUE,0.0631624648347497
"15756",198,0.209074801,"Individual3",FALSE,0,0.29248051259201,0.147924496033447,FALSE,0
"15757",199,0.588209542,"Individual3",FALSE,0,0.0183630217798054,0.577408237369165,TRUE,0.00185931802261621
"15758",200,0.866846556,"Individual3",FALSE,0,0.206575729348697,0.687777096460894,FALSE,0
"15759",201,0.56109386,"Individual3",FALSE,0,0.0414193666074425,0.537853707711475,TRUE,0.0634493985679001
"15760",202,0.571923873,"Individual3",FALSE,0,0.047001882805489,0.545042374147593,FALSE,0
"15761",203,0.894409518,"Individual3",FALSE,0,0.171368001610972,0.741136346278507,TRUE,0.0485974340699613
"15762",204,0.380829099,"Individual3",FALSE,0,0.133231529477052,0.330090655670862,TRUE,0.00705165141262114
"15763",205,0.429639529,"Individual3",FALSE,0,0.180857447138987,0.351936020595063,FALSE,0
"15764",206,0.864411262,"Individual3",FALSE,0,0.129316185833886,0.752628894606304,TRUE,0.0433888548752293
"15765",207,0.497207787,"Individual3",FALSE,0,0.164683035691269,0.415326099267502,TRUE,0.0408978746272624
"15766",208,0.15024599,"Individual3",FALSE,0,0.0643921780167147,0.140571323465622,FALSE,0
"15767",209,0.443781229,"Individual3",FALSE,0,0.17510294218082,0.36607383011748,TRUE,0.0750350239453837
"15768",210,0.10192106,"Individual3",FALSE,0,0.101625568117015,0.0915632743744116,TRUE,0.0200804091757163
"15769",211,0.371722123,"Individual3",FALSE,0,0.100360448495485,0.334415924020026,FALSE,0
"15770",212,0.451460064,"Individual3",FALSE,0,0.0137068726122379,0.445271958413239,TRUE,0.0333241517655551
"15771",213,0.868776552,"Individual3",FALSE,0,0.113556269975379,0.770121527312809,TRUE,0.0508736281422898
"15772",214,0.727704753,"Individual3",FALSE,0,0.051107488386333,0.690513590787373,FALSE,0
"15773",215,0.997372425,"Individual3",FALSE,0,0.229496661946177,0.768478782745336,TRUE,0.0772772101452574
"15774",216,0.028729999,"Individual3",FALSE,0,0.127349622524343,0.0250712444722252,FALSE,0
"15775",217,0.458572174,"Individual3",FALSE,0,0.0654559243703261,0.42855590846032,FALSE,0
"15776",218,0.331438413,"Individual3",FALSE,0,0.0677655022591352,0.308978322475084,TRUE,0.0897127988981083
"15777",219,0.9347137,"Individual3",FALSE,0,0.116535045672208,0.825786796280061,FALSE,0
"15778",220,0.115073613,"Individual3",FALSE,0,0.203008809965104,0.0917126557664851,TRUE,0.0201337584061548
"15779",221,0.469343297,"Individual3",FALSE,0,0.0375713557004929,0.451709433042771,FALSE,0
"15780",222,0.917046053,"Individual3",FALSE,0,0.00794662779662758,0.909758629344443,TRUE,0.0586618724279106
"15781",223,0.862971426,"Individual3",FALSE,0,0.0786875731078908,0.795066298826604,TRUE,0.0998436890309677
"15782",224,0.494030579,"Individual3",FALSE,0,0.0494916227180511,0.469580203972952,TRUE,0.0779071199474856
"15783",225,0.180389689,"Individual3",FALSE,0,0.25249721375294,0.134841795137741,FALSE,0
"15784",226,0.023789249,"Individual3",FALSE,0,0.170920686190948,0.0197231742369527,FALSE,0
"15785",227,0.142610436,"Individual3",FALSE,0,0.10614236954134,0.127473426401636,FALSE,0
"15786",228,0.712646046,"Individual3",FALSE,0,0.0808908386388794,0.654999509686379,TRUE,0.0559748512227088
"15787",229,0.393011216,"Individual3",FALSE,0,0.0991412260802463,0.354047602182471,FALSE,0
"15788",230,0.886963061,"Individual3",FALSE,0,0.218053016345948,0.693558090161515,TRUE,0.0239165748236701
"15789",231,0.073610367,"Individual3",FALSE,0,0.0804163856897503,0.0676908873365639,FALSE,0
"15790",232,0.042647578,"Individual3",FALSE,0,0.284933736152016,0.0304958442626255,FALSE,0
"15791",233,0.295781894,"Individual3",FALSE,0,0.0459873128682375,0.282179679499862,TRUE,0.0257597593823448
"15792",234,0.060556886,"Individual3",FALSE,0,0.13572074775584,0.0523380601503148,FALSE,0
"15793",235,0.278090726,"Individual3",FALSE,0,0.0769785624928772,0.256683701669919,FALSE,0
"15794",236,0.89196862,"Individual3",FALSE,0,0.135102017247118,0.771461860116872,TRUE,0.0133979389676824
"15795",237,0.137811438,"Individual3",FALSE,0,0.168712601624429,0.114560911761416,TRUE,0.0869664910715073
"15796",238,0.999987599,"Individual3",FALSE,0,0.134490973502398,0.865498293320165,TRUE,0.0474408554844558
"15797",239,4.61e-05,"Individual3",FALSE,0,0.095446454663761,4.16999184400006e-05,FALSE,0
"15798",240,0.224714986,"Individual3",FALSE,0,0.155068710073829,0.189868722986722,TRUE,0.0173895766027272
"15799",241,0.721741158,"Individual3",FALSE,0,0.251186597859487,0.540449451986814,TRUE,0.0746977674774826
"15800",242,0.225293703,"Individual3",FALSE,0,0.0911532257683575,0.204757455226252,TRUE,0.0294695780612528
"15801",243,0.729369252,"Individual3",FALSE,0,0.0937179812695831,0.661014238102454,FALSE,0
"15802",244,0.090201518,"Individual3",FALSE,0,0.159926447505131,0.0757759096666898,FALSE,0
"15803",245,0.625758007,"Individual3",FALSE,0,0.29429533209186,0.441600346520794,TRUE,0.0918051960878074
"15804",246,0.872729252,"Individual3",FALSE,0,0.248808189388365,0.655587066983618,TRUE,0.0410725670168176
"15805",247,0.752506096,"Individual3",FALSE,0,0.0163535478059202,0.740199951584818,TRUE,0.0582280429312959
"15806",248,0.13851474,"Individual3",FALSE,0,0.253840701584704,0.103354061218577,FALSE,0
"15807",249,0.235486419,"Individual3",FALSE,0,0.286409102752805,0.168040965023739,FALSE,0
"15808",250,0.204130395,"Individual3",FALSE,0,0.0272673588478938,0.198564298267773,TRUE,0.0264871828490868
"15809",251,0.149766337,"Individual3",FALSE,0,0.174674480664544,0.123605979863494,TRUE,0.056407182966359
"15810",252,0.570461974,"Individual3",FALSE,0,0.140590888657607,0.490260218129967,TRUE,0.0971500576939434
"15811",253,0.851827893,"Individual3",FALSE,0,0.106774170789868,0.760874676069245,TRUE,0.0680056106764823
"15812",254,0.838073482,"Individual3",FALSE,0,0.162198908440769,0.702138878026446,TRUE,0.0505563755054027
"15813",255,0.898609875,"Individual3",FALSE,0,0.0750598634127527,0.831160340521149,TRUE,0.0984661587048322
"15814",256,0.680493468,"Individual3",FALSE,0,0.293956978060305,0.480457664556943,TRUE,0.0679811729351059
"15815",257,0.114138444,"Individual3",FALSE,0,0.271236551273614,0.0831799260817035,TRUE,0.0193924318999052
"15816",258,0.043978876,"Individual3",FALSE,0,0.0670282322913408,0.0410310496835599,FALSE,0
"15817",259,0.959709024,"Individual3",FALSE,0,0.0564771760487929,0.905507368495937,TRUE,0.0793006986146793
"15818",260,0.666708482,"Individual3",FALSE,0,0.0128836347023025,0.658118853464985,TRUE,0.0387967231217772
"15819",261,0.099656171,"Individual3",FALSE,0,0.104473503492773,0.0892447416709552,FALSE,0
"15820",262,0.790385285,"Individual3",FALSE,0,0.274784968793392,0.573199289126519,FALSE,0
"15821",263,0.572339843,"Individual3",FALSE,0,0.0541024308186024,0.541374866239363,TRUE,0.0315228137653321
"15822",264,0.184150903,"Individual3",FALSE,0,0.131696210126393,0.159898926983547,FALSE,0
"15823",265,0.731753136,"Individual3",FALSE,0,0.262797257560305,0.539450418648047,TRUE,0.0969363349722698
"15824",266,0.069271159,"Individual3",FALSE,0,0.0937234416604042,0.0627788275707149,FALSE,0
"15825",267,0.899186376,"Individual3",FALSE,0,0.208027873467654,0.712130546349634,FALSE,0
