"","S.No","ApparentPower","Type","solar","SolarPercent","WindPercent","Net","peak","dsm"
"18608",184,0.744026812,"Appartment3",TRUE,0,0.149389571044594,0.632876965709643,TRUE,0.0114882185822353
"18609",185,0.439992582,"Appartment3",TRUE,0,0.884444928728044,0.0508433741721419,FALSE,0
"18610",186,0.282130357,"Appartment3",TRUE,0,0.523353273048997,0.134476511237568,FALSE,0
"18611",187,0.377495893,"Appartment3",TRUE,0,0.845252589089796,0.0584165120709854,TRUE,0.0733127945568413
"18612",188,0.655459302,"Appartment3",TRUE,0,0.484167263144627,0.338107365647972,FALSE,0
"18613",189,0.539152915,"Appartment3",TRUE,0,0.391645731171593,0.327995977391529,TRUE,0.048353999806568
"18614",190,0.24511521,"Appartment3",TRUE,0,0.243061445886269,0.185537152648683,FALSE,0
"18615",191,0.649620911,"Appartment3",TRUE,0,0.324606820242479,0.438749532717267,TRUE,0.0334752201335505
"18616",192,0.994131385,"Appartment3",FALSE,0,0.521819282323122,0.475374459144409,FALSE,0
"18617",193,0.541294787,"Appartment3",FALSE,0,0.412694996921346,0.317905136545495,FALSE,0
"18618",194,0.152856451,"Appartment3",FALSE,0,0.302742428379133,0.106580317830844,TRUE,0.0583869852358475
"18619",195,0.957797794,"Appartment3",FALSE,0,0.67995375697501,0.306539585547323,TRUE,0.0348239074926823
"18620",196,0.102742348,"Appartment3",FALSE,0,0.763864115811884,0.0242611551885431,FALSE,0
"18621",197,0.561458581,"Appartment3",FALSE,0,0.346131289610639,0.36712019829551,TRUE,0.0496165236923844
"18622",198,0.742083304,"Appartment3",FALSE,0,0.588099370710552,0.305664579902793,FALSE,0
"18623",199,0.465556035,"Appartment3",FALSE,0,0.169410665286705,0.38668587738241,TRUE,0.0804126610280946
"18624",200,0.769033513,"Appartment3",FALSE,0,0.103452776093036,0.68947486117157,FALSE,0
"18625",201,0.259447114,"Appartment3",FALSE,0,0.501072677318007,0.12944525396559,TRUE,0.0821694817626849
"18626",202,0.780401011,"Appartment3",FALSE,0,0.471627319697291,0.412342573893014,FALSE,0
"18627",203,0.190672422,"Appartment3",FALSE,0,0.889963156776503,0.0209809914066585,TRUE,0.0872463267995045
"18628",204,0.166204672,"Appartment3",TRUE,0,0.48855232167989,0.0850049936203554,TRUE,0.00805512208025902
"18629",205,0.603942818,"Appartment3",TRUE,0,0.867732927436009,0.0798817485329072,FALSE,0
"18630",206,0.974465711,"Appartment3",TRUE,0,0.105380816152319,0.87177571906237,TRUE,0.0532238593325019
"18631",207,0.934708487,"Appartment3",TRUE,0,0.81231938698329,0.175426661832081,TRUE,0.0809256910113618
"18632",208,0.506069416,"Appartment3",TRUE,0,0.0981132790911943,0.456417286148474,FALSE,0
"18633",209,0.435871256,"Appartment3",TRUE,0,0.0684172797482461,0.406050130344029,TRUE,0.00307142534293234
"18634",210,0.733108275,"Appartment3",TRUE,0,0.306168557610363,0.508653571871029,TRUE,0.0888055794872344
"18635",211,0.79818299,"Appartment3",TRUE,0,0.681284626247361,0.254393189980849,FALSE,0
"18636",212,0.68435194,"Appartment3",TRUE,0,0.436339500593022,0.385742156270535,TRUE,0.0433305696584284
"18637",213,0.862325343,"Appartment3",TRUE,0,0.791358122602105,0.179917178491304,TRUE,0.0740959527436644
"18638",214,0.01462885,"Appartment3",TRUE,0,0.41436218470335,0.0085672077543024,FALSE,0
"18639",215,0.764920441,"Appartment3",TRUE,0,0.566858817590401,0.331318544264012,TRUE,0.0669632096309215
"18640",216,0.388555544,"Appartment3",FALSE,0,0.990565795218572,0.00366571257105515,FALSE,0
"18641",217,0.111817107,"Appartment3",FALSE,0,0.906645306153223,0.0104386517908173,FALSE,0
"18642",218,0.92555954,"Appartment3",FALSE,0,0.594820158788934,0.375018067448587,TRUE,0.0322744206991047
"18643",219,0.269658205,"Appartment3",FALSE,0,0.9259053315036,0.0199802353068093,FALSE,0
"18644",220,0.833191231,"Appartment3",FALSE,0,0.0507674196269363,0.790892262146339,TRUE,0.042705938196741
"18645",221,0.849489356,"Appartment3",FALSE,0,0.677840635413304,0.273670951152122,FALSE,0
"18646",222,0.782493377,"Appartment3",FALSE,0,0.442248136969283,0.436437138830947,TRUE,0.0950597491348162
"18647",223,0.39809119,"Appartment3",FALSE,0,0.43327723769471,0.2256073388462,TRUE,0.0695595592726022
"18648",224,0.850628513,"Appartment3",FALSE,0,0.787639103364199,0.180640233724658,TRUE,0.00633531655184925
"18649",225,0.076424714,"Appartment3",FALSE,0,0.542510215891525,0.0349635259084119,FALSE,0
"18650",226,0.186847208,"Appartment3",FALSE,0,0.296105706365779,0.131520683492686,FALSE,0
"18651",227,0.802725532,"Appartment3",FALSE,0,0.848191707860678,0.121860392069548,FALSE,0
"18652",228,0.091529173,"Appartment3",TRUE,0,0.511336910771206,0.0447269284327367,TRUE,0.014604440308176
"18653",229,0.336702772,"Appartment3",TRUE,0,0.463640235597268,0.180593819463667,FALSE,0
"18654",230,0.992496594,"Appartment3",TRUE,0,0.173515065107495,0.820283482873123,TRUE,0.0532788862474263
"18655",231,0.369894553,"Appartment3",TRUE,0,0.330190076259896,0.24775904233681,FALSE,0
"18656",232,0.582689178,"Appartment3",TRUE,0,0.184538036584854,0.475160861152637,FALSE,0
"18657",233,0.791976424,"Appartment3",TRUE,0,0.837807001080364,0.128453031282209,TRUE,0.0641698438441381
"18658",234,0.055872361,"Appartment3",TRUE,0,0.65536419255659,0.0192556162470047,FALSE,0
"18659",235,0.495461678,"Appartment3",TRUE,0,0.3097108094953,0.34201184063272,FALSE,0
"18660",236,0.927852874,"Appartment3",TRUE,0,0.240450625075027,0.704750070469039,TRUE,0.0350019628182054
"18661",237,0.589161907,"Appartment3",TRUE,0,0.91948077082634,0.0474388626101237,TRUE,0.0864798947004601
"18662",238,0.883675204,"Appartment3",TRUE,0,0.220233472762629,0.689060345028855,TRUE,0.00958634153939784
"18663",239,0.018945217,"Appartment3",TRUE,0,0.346699205925688,0.0123769253100102,FALSE,0
"18664",240,0.681946852,"Appartment3",FALSE,0,0.154265237273648,0.576746159068202,TRUE,0.0670174348633736
"18665",241,0.889958991,"Appartment3",FALSE,0,0.0613247144501656,0.835382510004567,TRUE,0.0787054284941405
"18666",242,0.267940869,"Appartment3",FALSE,0,0.352118853945285,0.173593837282616,TRUE,0.0995083881774917
"18667",243,0.429456623,"Appartment3",FALSE,0,0.196087370859459,0.345245602897748,FALSE,0
"18668",244,0.368582297,"Appartment3",FALSE,0,0.835920227924362,0.0604768992828752,FALSE,0
"18669",245,0.370712364,"Appartment3",FALSE,0,0.854063130915165,0.0541006017331977,TRUE,0.0391183166299015
"18670",246,0.640523437,"Appartment3",FALSE,0,0.469804364489391,0.339602730739654,TRUE,0.0591167947510257
"18671",247,0.709846474,"Appartment3",FALSE,0,0.445522279944271,0.393594054493118,TRUE,0.0270886720856652
"18672",248,0.604427679,"Appartment3",FALSE,0,0.733401228440925,0.161139676717703,FALSE,0
"18673",249,0.896864941,"Appartment3",FALSE,0,0.969145119190216,0.0276726608570289,FALSE,0
"18674",250,0.542267872,"Appartment3",FALSE,0,0.32519457442686,0.365925302139601,TRUE,0.0606279930332676
"18675",251,0.590875132,"Appartment3",FALSE,0,0.855706001864746,0.0852597351949758,TRUE,0.0640955951064825
"18676",252,0.216721247,"Appartment3",TRUE,0,0.84124916465953,0.0344046789972783,TRUE,0.00919641386717558
"18677",253,0.326979663,"Appartment3",TRUE,0,0.196736089419574,0.26265096278165,TRUE,0.0702522593783215
"18678",254,0.881342136,"Appartment3",TRUE,0,0.997127574170008,0.00253158991650646,TRUE,0.0649524595355615
"18679",255,0.335831326,"Appartment3",TRUE,0,0.254240609006956,0.250449365154146,TRUE,0.0885627137962729
"18680",256,0.755739201,"Appartment3",TRUE,0,0.706657367991284,0.221690526333504,TRUE,0.0284951491747052
"18681",257,0.832877463,"Appartment3",TRUE,0,0.402790956897661,0.497401952699734,TRUE,0.0237234908156097
"18682",258,0.232960213,"Appartment3",TRUE,0,0.852879428304732,0.0342732397188114,FALSE,0
"18683",259,0.242336489,"Appartment3",TRUE,0,0.334196916315705,0.161348381665425,TRUE,0.00145074764732271
"18684",260,0.905599415,"Appartment3",TRUE,0,0.345770286163315,0.592470046126119,TRUE,0.0403200136264786
"18685",261,0.816454504,"Appartment3",TRUE,0,0.30342174670659,0.568724452289857,FALSE,0
"18686",262,0.317308494,"Appartment3",TRUE,0,0.387117704143748,0.19447275829741,FALSE,0
"18687",263,0.728136039,"Appartment3",TRUE,0,0.0270994820166379,0.708403929505454,TRUE,0.0198940471978858
